order_id;product_id;add_to_cart_order;reordered
783822;23909;9;1
783822;36911;10;0
783822;549;11;0
783822;35915;12;0
783822;34514;13;0
783822;28199;14;1
783822;16953;15;1
783822;49152;16;1
783822;1371;17;1
783822;11340;18;0
783822;37436;19;1
783822;25459;20;1
783846;14113;1;0
783846;19202;2;0
783846;48118;3;0
783846;47977;4;1
783885;41658;1;1
783885;7916;2;1
783891;35752;1;0
783891;40332;2;1
783891;40603;3;0
783891;7628;4;1
783891;24184;5;0
783891;34358;6;1
783891;26324;7;1
783891;429;8;1
783891;31589;9;1
783891;15006;10;1
783891;26209;11;1
783891;24852;12;1
783891;39108;13;1
783891;28199;14;1
783891;930;15;1
783891;39545;16;1
783927;21137;1;0
783927;10326;2;1
783983;40332;1;0
783983;27166;2;0
783983;26312;3;1
783983;20919;4;1
783983;13536;5;1
783983;35004;6;1
783983;9116;7;1
783983;21019;8;0
783983;25824;9;0
783983;5438;10;0
783983;13936;11;1
783983;5240;12;0
783983;37374;13;1
783983;4605;14;1
784007;5876;1;1
784007;5258;2;1
784007;27325;3;1
784007;13176;4;1
784007;36550;5;1
784007;33000;6;1
784007;26283;7;0
784025;37646;1;1
784025;13176;2;1
784025;24184;3;1
784025;21938;4;1
784025;20760;5;1
784025;8424;6;1
784025;31635;7;1
784025;38312;8;1
784025;22451;9;1
784025;31553;10;0
784025;651;11;0
784025;41319;12;0
784025;13885;13;0
784027;39276;1;1
784027;17795;2;1
784027;38739;3;1
784027;5618;4;0
784027;2712;5;1
784027;26604;6;0
784027;28725;7;0
784041;20400;1;0
784041;27966;2;1
784041;10749;3;1
784052;23423;1;1
784052;46149;2;1
784052;22900;3;1
784052;12640;4;1
784052;33000;5;0
784052;13176;6;0
784060;43316;1;1
784060;37646;2;1
784060;30756;3;1
784060;2825;4;1
784060;47626;5;1
784060;42097;6;0
784060;27966;7;0
784086;19151;1;0
784086;9387;2;0
784086;37849;3;0
784086;24852;4;0
784086;21116;5;1
784086;16920;6;0
784086;8424;7;0
784086;39185;8;1
784086;29921;9;1
784086;13410;10;1
784106;49585;1;1
784106;33438;2;0
784106;30620;3;0
784106;44142;4;1
784106;12980;5;1
784106;43735;6;0
784106;31553;7;1
784106;38159;8;0
784106;16797;9;0
784106;34358;10;1
784106;32030;11;0
784107;27845;1;1
784107;5049;2;1
784107;11807;3;0
784130;15424;1;1
784130;6128;2;1
784130;25877;3;0
784130;42431;4;1
784130;8767;5;0
784130;47728;6;0
784130;25513;7;0
784130;42356;8;1
784130;32299;9;0
784130;881;10;0
784163;14678;1;0
784163;38896;2;0
784163;17231;3;0
784163;41149;4;0
784163;44303;5;0
784163;46667;6;0
784182;21227;1;1
784182;22882;2;0
784182;18049;3;0
784182;47877;4;0
784182;16997;5;1
784182;31426;6;0
784182;14739;7;0
784182;28930;8;0
784182;24518;9;0
784192;13176;1;1
784192;11777;2;1
784192;5876;3;1
784192;15290;4;1
784192;3305;5;1
784192;2154;6;1
784192;3583;7;1
784192;34243;8;1
784192;21616;9;1
784192;16168;10;1
784192;46979;11;0
784192;42701;12;0
784214;46175;1;1
784214;788;2;1
784214;27102;3;1
784214;30352;4;1
784214;37379;5;1
784294;2113;1;0
784294;19912;2;0
784294;7285;3;1
784294;21709;4;1
784294;38455;5;0
784297;17807;1;0
784297;48679;2;1
784297;15391;3;0
784297;13031;4;0
784297;1621;5;0
784297;6390;6;0
784297;42300;7;0
784301;33135;1;0
784301;25513;2;1
784301;46620;3;0
784301;22115;4;1
784301;581;5;1
784301;36418;6;0
784301;5818;7;0
784301;6375;8;0
784301;37417;9;0
784301;36165;10;1
784331;26364;1;1
784331;32227;2;1
784331;16254;3;1
784331;13252;4;1
784331;19660;5;0
784331;6740;6;1
784331;46979;7;1
784331;21267;8;1
784331;43504;9;1
784331;1364;10;1
784331;11839;11;1
784331;21616;12;1
784331;13870;13;1
784331;12419;14;0
784331;21938;15;0
784331;16797;16;1
784331;25720;17;1
784331;35025;18;0
784348;32478;1;1
784348;1514;2;1
784348;34792;3;1
784348;37860;4;0
784348;40910;5;1
784348;43508;6;0
784348;937;7;0
784360;10151;1;1
784369;44632;1;1
784369;31964;2;1
784369;33198;3;1
784369;35989;4;0
784369;7371;5;1
784369;42768;6;1
784369;29439;7;0
784369;35369;8;0
784369;32284;9;1
784397;38988;1;1
784397;46906;2;1
784397;46654;3;1
784397;13885;4;1
784397;26751;5;1
784397;45007;6;1
784397;38890;7;1
784397;25705;8;1
784397;15576;9;1
784397;3638;10;0
784397;49095;11;1
784397;6571;12;1
784397;44661;13;1
784397;3376;14;1
784397;17461;15;1
784397;30489;16;0
784397;22935;17;1
784397;48679;18;0
784412;33095;1;1
784412;37966;2;1
784412;48681;3;1
784412;13870;4;0
784412;8174;5;0
784412;13176;6;1
784412;45066;7;0
784412;45106;8;0
784412;14862;9;1
784412;33894;10;1
784412;43772;11;1
784412;15785;12;0
784412;2390;13;0
784412;34503;14;0
784412;12782;15;0
784412;18987;16;0
784412;11384;17;0
784412;1940;18;0
784412;7285;19;1
784412;9076;20;0
784417;46979;1;1
784417;14992;2;1
784417;20114;3;1
784417;8518;4;1
784445;27325;1;1
784445;8859;2;1
784445;27086;3;1
784445;21137;4;1
784445;36011;5;0
784445;9689;6;1
784445;46979;7;1
784445;8424;8;1
784445;39558;9;0
784445;43768;10;1
784445;24184;11;1
784445;4605;12;1
784445;5785;13;1
784449;24506;1;0
784449;24184;2;0
784449;23165;3;0
784449;23191;4;0
784449;36127;5;1
784449;15937;6;0
784449;24964;7;1
784449;13780;8;1
784449;27086;9;0
784449;35333;10;0
784449;35163;11;0
784449;3464;12;0
784449;25256;13;1
784449;7781;14;1
784449;21137;15;1
784449;49621;16;0
784449;47209;17;1
784449;37646;18;1
784449;14853;19;1
784449;38777;20;1
784449;14778;21;1
784449;34126;22;1
784449;45013;23;1
784449;42265;24;1
784449;25753;25;1
784449;23801;26;1
784449;4605;27;1
784449;38266;28;0
784449;4086;29;0
784455;37710;1;0
784455;46521;2;0
784455;22362;3;0
784475;14618;1;0
784475;24852;2;1
784475;31654;3;1
784475;11182;4;1
784475;6383;5;1
784475;13866;6;1
784475;1940;7;1
784475;24561;8;1
784475;30169;9;1
784488;15223;1;0
784488;39475;2;0
784488;47626;3;1
784488;44882;4;0
784488;28842;5;0
784488;2950;6;0
784488;20549;7;0
784488;8424;8;1
784488;43712;9;0
784488;46305;10;0
784488;12797;11;0
784488;8193;12;1
784488;4605;13;1
784488;48706;14;0
784506;24852;1;1
784506;44632;2;1
784506;47766;3;0
784506;4957;4;1
784506;33754;5;1
784506;1463;6;1
784506;21009;7;1
784506;30919;8;0
784506;3988;9;0
784506;19816;10;0
784506;24492;11;0
784506;46667;12;0
784506;18232;13;0
784506;5794;14;1
784506;33000;15;0
784506;28745;16;1
784506;34448;17;1
784506;25043;18;1
784506;25331;19;1
784506;18972;20;0
784506;12592;21;0
784506;46720;22;0
784506;45445;23;0
784536;32655;1;1
784536;13176;2;1
784540;42356;1;0
784540;12916;2;1
784540;33198;3;1
784540;45013;4;1
784540;34658;5;1
784540;48422;6;0
784540;18011;7;1
784540;43086;8;1
784540;35640;9;1
784540;13176;10;1
784540;25346;11;0
784540;11199;12;1
784540;11629;13;1
784540;12845;14;0
784540;22935;15;1
784540;26940;16;0
784540;10385;17;0
784540;10749;18;0
784540;21938;19;0
784540;42585;20;1
784540;31691;21;0
784540;6935;22;1
784540;2473;23;1
784540;25005;24;0
784540;44359;25;1
784540;17794;26;1
784540;46667;27;1
784540;41544;28;1
784706;42265;1;1
784706;13176;2;1
784706;1760;3;1
784706;48364;4;1
784706;41950;5;1
784706;7676;6;1
784712;31506;1;0
784712;45007;2;1
784712;9839;3;1
784712;48679;4;1
784712;24062;5;1
784712;26604;6;0
784716;18019;1;0
784716;7351;2;1
784716;30307;3;0
784716;36929;4;0
784716;32689;5;0
784716;21137;6;0
784716;30720;7;0
784716;30672;8;0
784743;44091;1;1
784792;43352;1;1
784792;6066;2;1
784792;19691;3;1
784792;6793;4;1
784792;44172;5;0
784792;35269;6;0
784806;28132;1;1
784806;17313;2;0
784806;24841;3;1
784806;21083;4;0
784806;6948;5;1
784806;48679;6;1
784839;30353;1;1
784839;39947;2;1
784839;12576;3;1
784839;49235;4;1
784839;48946;5;1
784839;27117;6;1
784839;14277;7;0
784839;39200;8;0
784839;8151;9;0
784839;3976;10;0
784839;45310;11;0
784839;22290;12;0
784839;12844;13;0
784839;32645;14;0
784839;40574;15;0
784839;45531;16;0
784848;42265;1;1
784848;15392;2;1
784848;42701;3;1
784848;40377;4;1
784848;18465;5;1
784848;21137;6;1
784848;44479;7;1
784848;44056;8;0
784848;27845;9;0
784848;24852;10;1
784848;33572;11;0
784848;7948;12;1
784848;25256;13;0
784848;31343;14;0
784848;16759;15;0
784848;19337;16;0
784848;40593;17;0
784848;44303;18;0
784887;2086;1;1
784887;8021;2;1
784893;20378;1;1
784893;49198;2;1
784893;28913;3;1
784893;5385;4;1
784893;10148;5;1
784893;26209;6;1
784893;47626;7;1
784893;24701;8;1
784893;41390;9;1
784893;47000;10;0
784894;37687;1;1
784894;30827;2;1
784894;44683;3;1
784894;41149;4;0
784916;8571;1;1
784916;5068;2;1
784916;4724;3;1
784916;32478;4;1
784916;13042;5;1
784916;6615;6;1
784931;13176;1;1
784931;2979;2;1
784931;36205;3;1
784931;27642;4;1
784931;19677;5;1
784931;18224;6;0
784931;14211;7;0
784931;5114;8;0
784940;21903;1;1
784940;30169;2;1
784940;329;3;1
784940;5206;4;1
784940;37646;5;1
784964;35898;1;1
784964;35102;2;1
784964;23032;3;1
784964;33504;4;1
784964;31808;5;0
784964;46107;6;0
784964;41420;7;0
784964;25146;8;0
784964;43631;9;0
784966;35752;1;1
784966;21938;2;0
784966;47626;3;0
784966;35168;4;0
784966;17074;5;0
784974;14143;1;1
784974;11629;2;1
784974;39619;3;0
784974;14129;4;0
784974;37067;5;1
784974;37400;6;1
784974;38662;7;0
784984;4565;1;1
784984;32566;2;1
784984;24413;3;1
784984;11212;4;1
784984;7970;5;1
784984;3634;6;1
784984;18418;7;1
784984;29443;8;1
784984;48370;9;0
784984;14379;10;0
784984;48476;11;0
784984;3951;12;0
784984;45309;13;1
784984;11323;14;1
784984;6224;15;0
784984;34745;16;0
784984;39850;17;0
784984;1202;18;0
784984;24214;19;0
784984;18177;20;0
784984;1443;21;0
784984;2923;22;0
784984;45767;23;0
784984;49235;24;0
784984;21405;25;0
784984;823;26;0
784984;1748;27;0
784984;23917;28;0
784984;26686;29;0
785032;5077;1;1
785032;23892;2;1
785032;196;3;1
785032;35731;4;1
785037;15999;1;1
785037;29928;2;1
785039;44560;1;1
785039;5547;2;1
785039;17573;3;1
785039;4627;4;1
785039;25985;5;1
785039;41844;6;1
785039;31268;7;1
785039;19915;8;1
785039;25253;9;0
785039;47209;10;0
785039;28199;11;0
785039;13176;12;0
785039;13870;13;0
785039;26348;14;0
785039;29085;15;0
785046;19348;1;1
785055;4296;1;0
785055;11465;2;0
785055;18986;3;1
785055;44604;4;0
785076;12341;1;1
785076;3298;2;1
785110;24852;1;1
785110;7628;2;1
785110;47993;3;0
785110;6341;4;0
785110;5545;5;0
785110;47141;6;0
785110;32277;7;0
785110;49235;8;0
785110;7076;9;0
785114;40910;1;1
785114;11712;2;1
785114;30559;3;0
785114;35328;4;1
785127;4920;1;1
785127;16797;2;1
785127;8571;3;1
785127;13575;4;1
785127;42265;5;1
785127;39657;6;1
785127;4724;7;1
785127;22507;8;1
785127;8843;9;1
785127;30591;10;1
785127;33783;11;1
785127;30720;12;1
785127;43352;13;1
785127;39275;14;0
785127;10326;15;1
785145;47114;1;0
785145;13627;2;0
785145;3274;3;0
785145;15485;4;0
785184;6585;1;1
785184;37036;2;1
785184;32265;3;1
785184;8138;4;1
785211;27344;1;1
785213;40377;1;0
785213;30450;2;0
785238;18465;1;0
785238;35951;2;1
785238;47766;3;1
785238;13535;4;1
785238;45356;5;1
785238;31225;6;1
785238;21227;7;1
785238;47652;8;1
785238;13605;9;1
785238;22677;10;1
785238;18531;11;1
785238;5537;12;0
785255;343;1;1
785255;7753;2;1
785255;17791;3;1
785255;17224;4;1
785255;7963;5;1
785265;28849;1;1
785265;29195;2;1
785265;37067;3;0
785265;47209;4;0
785265;5334;5;1
785265;10645;6;0
785309;46979;1;0
785309;37011;2;0
785309;24838;3;1
785309;13176;4;0
785309;28985;5;0
785309;49235;6;1
785309;3274;7;0
785355;33869;1;0
785355;47772;2;0
785355;47107;3;0
785367;27966;1;1
785367;14992;2;1
785367;48205;3;1
785367;28842;4;1
785367;15290;5;1
785367;26209;6;1
785367;47626;7;1
785367;15599;8;1
785367;14159;9;0
785367;29487;10;1
785367;47766;11;0
785367;49381;12;0
785367;31961;13;0
785367;1897;14;0
785367;44926;15;0
785367;34504;16;0
785367;44697;17;0
785367;34449;18;0
785367;14197;19;0
785368;33735;1;1
785368;36180;2;1
785368;26242;3;1
785368;35042;4;1
785368;35616;5;1
785368;38236;6;1
785368;21777;7;1
785368;46703;8;1
785368;2713;9;1
785368;48608;10;1
785368;4591;11;1
785368;16415;12;0
785371;5428;1;0
785371;4920;2;0
785371;33120;3;1
785371;781;4;0
785371;8592;5;1
785371;19660;6;0
785371;37317;7;0
785371;18362;8;0
785371;43060;9;0
785371;8277;10;0
785371;15532;11;0
785371;36735;12;0
785371;26384;13;0
785371;9124;14;1
785371;19125;15;0
785385;5456;1;1
785385;23909;2;1
785385;13176;3;1
785385;26981;4;1
785385;11777;5;1
785385;24369;6;1
785385;14084;7;1
785385;12060;8;0
785385;30489;9;1
785385;8053;10;1
785385;46979;11;1
785385;4605;12;1
785385;28986;13;1
785385;30850;14;0
785385;46692;15;1
785385;10691;16;0
785385;16616;17;0
785385;27086;18;1
785385;21174;19;1
785385;21903;20;1
785385;3683;21;0
785385;21288;22;0
785438;16262;1;1
785438;20738;2;0
785438;13176;3;0
785438;43726;4;0
785438;27625;5;0
785438;42828;6;1
785438;25824;7;0
785438;30489;8;0
785438;28199;9;0
785438;26317;10;0
785438;45840;11;0
785440;3529;1;1
785440;4306;2;1
785440;23909;3;1
785440;47516;4;1
785440;5077;5;1
785440;8519;6;1
785440;23000;7;1
785440;33493;8;1
785440;5819;9;1
785440;24852;10;1
785440;7648;11;1
785440;40348;12;1
785440;33129;13;1
785440;5013;14;1
785440;17993;15;1
785440;16953;16;1
785440;1090;17;1
785440;7644;18;1
785440;19535;19;1
785440;40354;20;1
785479;25466;1;1
785479;45747;2;1
785479;12576;3;1
785479;24249;4;0
785479;22465;5;0
785488;27086;1;1
785488;14992;2;1
785488;18234;3;0
785488;15290;4;1
785488;30962;5;1
785488;46785;6;1
785488;40604;7;1
785488;1408;8;1
785488;22888;9;1
785488;25919;10;1
785488;4920;11;1
785488;17706;12;0
785488;20345;13;0
785488;38508;14;0
785488;34786;15;0
785488;27953;16;0
785605;5535;1;0
785605;49174;2;0
785605;39041;3;0
785605;34765;4;0
785605;4149;5;1
785605;7891;6;0
785605;45123;7;0
785605;8348;8;0
785630;41508;1;0
785630;17643;2;0
785630;19173;3;1
785630;27958;4;0
785630;46720;5;1
785630;343;6;0
785630;45239;7;0
785630;2070;8;0
785637;49354;1;1
785637;24852;2;1
785637;10734;3;1
785637;35762;4;1
785637;44568;5;1
785637;21410;6;1
785637;28016;7;1
785637;41362;8;1
785637;16797;9;1
785637;23740;10;1
785637;20976;11;1
785637;42677;12;1
785637;18498;13;0
785637;19938;14;1
785637;43352;15;1
785637;2936;16;1
785637;25052;17;1
785637;33439;18;0
785637;35042;19;1
785637;14726;20;1
785637;36326;21;1
785640;32691;1;0
785640;13176;2;1
785640;49235;3;1
785640;48034;4;1
785640;1747;5;1
785640;196;6;1
785640;12341;7;1
785640;22362;8;0
785640;37291;9;0
785640;35655;10;0
785642;7437;1;1
785642;7126;2;1
785642;18987;3;1
785642;31553;4;1
785642;21786;5;1
785642;36307;6;1
785642;24955;7;1
785642;29346;8;1
785642;20653;9;1
785642;39156;10;1
785642;43205;11;1
785642;38400;12;1
785642;25686;13;1
785642;39046;14;1
785642;14168;15;1
785642;20561;16;1
785642;25893;17;1
785642;30034;18;1
785642;24114;19;1
785667;41177;1;0
785667;22035;2;1
785667;19691;3;0
785667;35221;4;1
785667;39121;5;1
785667;17027;6;1
785667;13176;7;1
785667;12872;8;1
785667;24841;9;1
785667;15011;10;0
785667;42828;11;1
785667;30561;12;1
785667;21709;13;0
785667;20119;14;1
785680;11367;1;1
785680;19340;2;1
785680;33351;3;1
785680;30233;4;0
785680;38890;5;0
785680;21137;6;1
785680;39275;7;1
785680;5456;8;0
785680;18109;9;1
785680;42342;10;0
785680;46676;11;1
785680;30169;12;1
785680;22882;13;1
785693;27663;1;0
785693;4618;2;0
785693;47209;3;1
785693;35547;4;0
785693;47626;5;0
785693;40706;6;1
785693;2188;7;0
785737;21137;1;1
785737;37646;2;0
785737;19678;3;0
785737;22935;4;1
785737;27104;5;1
785737;47734;6;1
785737;4671;7;1
785737;47042;8;0
785737;24231;9;0
785737;18362;10;0
785737;34329;11;0
785797;48184;1;1
785800;7914;1;1
785846;23570;1;1
785846;38444;2;1
785846;48364;3;1
785846;5385;4;0
785846;40794;5;1
785867;18196;1;1
785867;34064;2;1
785867;40815;3;0
785867;33785;4;0
785867;27796;5;0
785867;21953;6;0
785867;45603;7;1
785867;31381;8;0
785867;31778;9;1
785867;40313;10;0
785867;47734;11;1
785867;17794;12;0
785867;30027;13;0
785867;27928;14;0
785888;46802;1;1
785888;30222;2;0
785888;34321;3;1
785888;6193;4;1
785888;14726;5;0
785888;22238;6;0
785888;16185;7;0
785916;14197;1;0
785916;25345;2;0
785916;12017;3;0
785916;32549;4;0
785916;3873;5;1
785921;21903;1;1
785921;5785;2;1
785921;35503;3;1
785921;22170;4;1
785921;39877;5;1
785921;21392;6;1
785921;47498;7;1
785988;8571;1;1
785988;4724;2;1
785988;17122;3;1
785988;42265;4;1
785988;13424;5;1
785988;1957;6;0
785988;38300;7;0
785988;20940;8;1
786023;21903;1;1
786023;27521;2;0
786023;13176;3;0
786023;40723;4;1
786023;26648;5;0
786023;21872;6;0
786023;43768;7;0
786023;10749;8;0
786023;28914;9;0
786023;5876;10;0
786023;25949;11;1
786023;22849;12;0
786023;35734;13;0
786023;27845;14;1
786023;47209;15;0
786023;23339;16;0
786066;8803;1;1
786066;32689;2;1
786066;32478;3;1
786066;16797;4;1
786066;13176;5;1
786066;32079;6;1
786066;19828;7;0
786066;3298;8;1
786066;9007;9;1
786066;12078;10;1
786072;14381;1;0
786072;14502;2;1
786072;43867;3;0
786072;5785;4;0
786072;723;5;1
786072;8680;6;0
786086;34050;1;1
786086;24516;2;1
786086;33231;3;0
786086;30584;4;0
786086;48171;5;0
786086;14852;6;1
786086;17600;7;1
786086;17979;8;0
786086;19370;9;0
786086;34262;10;0
786086;20561;11;1
786086;12606;12;1
786086;20119;13;1
786086;44098;14;0
786086;29960;15;1
786107;15097;1;1
786107;22476;2;1
786107;621;3;1
786107;41273;4;1
786107;31343;5;1
786107;3959;6;1
786107;24852;7;1
786107;16797;8;1
786107;365;9;0
786107;45064;10;1
786107;35761;11;1
786107;44548;12;0
786107;11031;13;1
786149;21463;1;1
786149;16965;2;1
786149;35992;3;1
786149;46979;4;1
786149;13496;5;1
786149;45063;6;1
786149;9339;7;0
786149;2295;8;1
786149;21903;9;0
786149;9436;10;0
786149;18071;11;1
786149;23630;12;1
786149;21949;13;0
786149;40706;14;0
786149;33754;15;0
786149;4957;16;0
786149;47087;17;0
786161;6848;1;1
786161;46149;2;1
786161;40939;3;0
786161;196;4;0
786170;42500;1;1
786187;34969;1;1
786187;3765;2;1
786187;28204;3;1
786187;13225;4;1
786187;5785;5;0
786187;20943;6;1
786204;27845;1;1
786204;22035;2;1
786204;34448;3;1
786204;44661;4;1
786204;4332;5;1
786204;8193;6;1
786204;11078;7;1
786204;3957;8;1
786204;10749;9;1
786204;10006;10;1
786204;4605;11;1
786204;4920;12;1
786204;31040;13;1
786204;41950;14;1
786204;34358;15;1
786204;31717;16;1
786204;32465;17;1
786204;34243;18;1
786204;38739;19;1
786204;13629;20;1
786204;45007;21;0
786204;46667;22;1
786248;130;1;1
786248;43352;2;1
786267;6347;1;1
786267;3957;2;1
786267;26105;3;1
786267;21783;4;1
786267;46820;5;1
786267;11123;6;0
786267;5918;7;1
786267;8580;8;0
786267;42803;9;1
786267;5015;10;1
786267;47873;11;1
786267;5428;12;0
786267;15649;13;1
786267;8410;14;1
786267;20835;15;0
786267;47652;16;1
786267;28278;17;0
786267;21626;18;0
786270;26643;1;1
786270;14379;2;1
786270;21153;3;1
786270;432;4;0
786270;13255;5;0
786270;46842;6;0
786270;33129;7;0
786270;40711;8;1
786270;6340;9;1
786270;25839;10;0
786270;48206;11;0
786270;8590;12;1
786270;7600;13;1
786270;23204;14;0
786270;15078;15;0
786270;17008;16;0
786270;24101;17;0
786270;705;18;0
786270;43186;19;0
786270;28805;20;0
786270;10568;21;0
786270;8859;22;0
786270;40885;23;1
786270;41096;24;1
786270;40701;25;1
786270;21376;26;1
786289;5450;1;0
786289;34969;2;0
786289;17027;3;1
786289;43789;4;0
786289;24852;5;1
786289;11777;6;0
786341;28985;1;1
786341;12409;2;1
786341;32557;3;0
786341;45007;4;0
786341;24184;5;1
786341;21903;6;0
786383;10;1;0
786383;4138;2;0
786475;2745;1;0
786475;11009;2;0
786475;49296;3;1
786475;8580;4;1
786475;44051;5;1
786475;33454;6;1
786475;33782;7;1
786475;27511;8;1
786475;49131;9;1
786475;39275;10;1
786491;33198;1;1
786491;43154;2;1
786491;19660;3;1
786491;35121;4;1
786491;24852;5;1
786491;37094;6;1
786491;3957;7;1
786491;30776;8;1
786491;20794;9;1
786491;14133;10;1
786491;47451;11;1
786491;11123;12;1
786491;8580;13;1
786491;36574;14;1
786491;12392;15;1
786491;8516;16;1
786491;9550;17;1
786491;2966;18;1
786491;45447;19;1
786491;11193;20;1
786491;7503;21;1
786491;38624;22;1
786491;16797;23;1
786491;46906;24;1
786491;4920;25;1
786491;14870;26;0
786495;5785;1;1
786495;2825;2;1
786495;10749;3;1
786495;13176;4;1
786495;47209;5;1
786495;45437;6;1
786495;40706;7;1
786495;46807;8;1
786495;36500;9;1
786495;26751;10;1
786495;2829;11;1
786495;10082;12;1
786495;12492;13;1
786495;37158;14;1
786495;13629;15;1
786495;41806;16;1
786495;12036;17;1
786495;39928;18;1
786495;13310;19;1
786495;39977;20;1
786495;34134;21;1
786495;43122;22;1
786495;22255;23;1
786495;43961;24;1
786495;21022;25;1
786495;2314;26;1
786495;14678;27;1
786495;34126;28;1
786495;8021;29;1
786495;4809;30;1
786495;28696;31;1
786495;34353;32;1
786495;18718;33;1
786495;17025;34;1
786495;9839;35;1
786495;7179;36;1
786495;7503;37;1
786495;21137;38;1
786495;7014;39;0
786495;22935;40;1
786495;8518;41;0
786495;27966;42;0
786495;39275;43;1
786495;39794;44;0
786495;40388;45;0
786495;6578;46;0
786498;32211;1;1
786498;18418;2;0
786498;40574;3;0
786498;46674;4;0
786498;40174;5;0
786498;19863;6;1
786498;39185;7;0
786498;8460;8;1
786635;17600;1;1
786635;48680;2;0
786635;11821;3;1
786635;14862;4;1
786635;16768;5;1
786635;26250;6;1
786678;37520;1;0
786678;16436;2;0
786678;4006;3;1
786678;28204;4;1
786678;15200;5;1
786678;39936;6;1
786678;44245;7;0
786678;13884;8;1
786678;13866;9;1
786678;6046;10;0
786678;15599;11;0
786678;24964;12;0
786678;30675;13;1
786678;12914;14;1
786692;30795;1;1
786692;38453;2;1
786692;46166;3;1
786692;16797;4;1
786692;27521;5;1
786692;31614;6;1
786692;36070;7;0
786692;47766;8;1
786692;47626;9;1
786692;31717;10;1
786692;24009;11;0
786729;48246;1;1
786729;20282;2;1
786729;23334;3;0
786729;46802;4;1
786729;23236;5;0
786729;12218;6;0
786731;11985;1;1
786731;6623;2;1
786731;42013;3;1
786731;19940;4;1
786731;38719;5;1
786731;44919;6;1
786731;47611;7;1
786731;19488;8;1
786731;27179;9;1
786731;30696;10;1
786731;28647;11;1
786731;41640;12;1
786731;39307;13;1
786731;14147;14;0
786767;36929;1;1
786767;1347;2;1
786767;11046;3;0
786767;13781;4;0
786767;14467;5;0
786767;23516;6;0
786767;40055;7;0
786767;22627;8;0
786767;47065;9;0
786767;42129;10;0
786767;33929;11;0
786767;23291;12;0
786767;32952;13;1
786767;17918;14;0
786767;14761;15;0
786767;47965;16;0
786767;31334;17;0
786769;45007;1;1
786769;41149;2;1
786769;2295;3;1
786769;28934;4;1
786769;5024;5;1
786769;28017;6;1
786769;21903;7;0
786769;5818;8;0
786769;48845;9;1
786769;18523;10;1
786774;34513;1;0
786774;31553;2;0
786774;21403;3;0
786774;17619;4;0
786774;47099;5;0
786774;35209;6;0
786774;15937;7;0
786774;29127;8;1
786821;32689;1;1
786821;31805;2;1
786821;43352;3;1
786821;30827;4;1
786839;4605;1;1
786839;47766;2;1
786839;35221;3;1
786839;79;4;0
786839;13085;5;0
786839;21214;6;0
786839;42421;7;0
786839;24852;8;1
786839;10818;9;0
786839;49191;10;0
786848;32141;1;1
786848;3800;2;1
786848;20471;3;1
786848;48754;4;1
786848;47324;5;1
786871;21938;1;1
786871;2295;2;1
786871;44142;3;1
786871;5818;4;1
786871;24852;5;1
786871;47209;6;1
786871;47626;7;1
786871;24184;8;1
786871;28842;9;1
786871;41950;10;1
786871;29694;11;0
786871;28204;12;1
786871;26604;13;0
786871;4920;14;1
786871;29941;15;0
786871;38236;16;0
786877;12667;1;1
786877;5288;2;1
786877;1408;3;1
786877;33572;4;1
786877;27966;5;1
786877;21137;6;1
786877;11130;7;1
786877;27086;8;1
786877;46906;9;1
786877;48130;10;1
786877;28358;11;1
786877;5077;12;1
786877;49215;13;1
786877;21614;14;1
786877;38456;15;1
786877;47521;16;1
786877;19244;17;1
786877;26488;18;1
786877;21931;19;1
786877;5015;20;1
786877;34824;21;1
786877;41149;22;1
786877;5383;23;1
786877;4357;24;1
786877;44454;25;1
786877;49524;26;0
786877;30219;27;1
786877;23047;28;0
786877;36724;29;1
786877;46812;30;0
786877;26369;31;1
786877;19711;32;1
786877;35287;33;1
786877;38159;34;0
786877;21072;35;1
786877;35188;36;0
786877;34069;37;0
786886;46667;1;0
786886;43789;2;1
786886;13176;3;1
786886;47209;4;1
786886;329;5;1
786886;27966;6;1
786886;42323;7;0
786886;39984;8;0
786886;38159;9;0
786886;4940;10;1
786886;29217;11;0
786886;48679;12;1
786891;24852;1;1
786891;9405;2;0
786891;24489;3;1
786891;4304;4;0
786891;18918;5;0
786891;45066;6;0
786891;34262;7;0
786891;44765;8;0
786891;34005;9;0
786891;5025;10;1
786891;28849;11;0
786891;42768;12;0
786891;39921;13;0
786891;21903;14;1
786891;40706;15;0
786891;47223;16;0
786891;36766;17;0
786891;15842;18;0
786945;14678;1;1
786945;46802;2;1
786965;14874;1;1
786965;6336;2;1
786965;23029;3;1
786965;32486;4;1
786965;17830;5;1
786965;45007;6;1
786965;26369;7;1
786965;40516;8;1
786965;13176;9;1
786965;12258;10;1
786965;31506;11;1
786965;28934;12;1
786965;19478;13;1
787033;40939;1;1
787045;26209;1;1
787045;31717;2;1
787045;5876;3;1
787045;27344;4;1
787045;28745;5;1
787045;29447;6;1
787045;27086;7;1
787045;46979;8;1
787045;43234;9;1
787058;6197;1;1
787058;28842;2;1
787058;38689;3;1
787058;21137;4;0
787058;13176;5;1
787058;47630;6;1
787058;36746;7;0
787067;25146;1;1
787067;8571;2;1
787067;21288;3;1
787067;17122;4;1
787067;21769;5;1
787067;42049;6;1
787067;10173;7;1
787067;33000;8;1
787067;20345;9;1
787067;14742;10;1
